Store Number,Store Name,Address,Latitude,Longitude
3736,"Peter England Peter England Store, Narnaul, Haryana","Sanghi Emporium , Pool Bazaar, Narnaul 260642",28.048668,76.105499
3754,"Peter England Peter England Store, SECTOR 11, Panchkula","SCO 40,Sector 11,Panchkula - 134109",30.686193,76.839279
3755,"Peter England Peter England Store, Sector 8, Panchkula","DSS 400, Sector 8, Panchkula - 134109.",30.699333,76.848999
4553,Peter England PETER ENGLAND,"Peter EnglandDSS 400, Sector 8, Panchkula - 134109",0.000000,0.000000
3757,"Peter England Peter England Store, Panipat, Haryana","Shop no GF04 , Mittal Mall , Sector 12, Panipat-132103",29.366722,76.994553
3817,"Peter England Peter England Store, BMG Mall, Rewari","Store No.GF 43,44, BMG Mall,Circular Road, Opp. Sec-5, Leo Chowk ,Rewari -123401",28.184111,76.710556
3818,"Peter England Peter England Store, Rewari",Sco 14 Brass Market Rewari Haryana,28.190971,76.613113
3820,"Peter England Peter England Store, Merion Sky Mall, Rohtak","#108 & 109 Merion Sky Mall, Sector 3, Rohtak - 124001",28.895500,76.606636
3821,"Peter England Peter England Store, D-Park, Rohtak","D-Park, Delhi Road, Rohtak-124001",28.888971,76.607666
3852,"Peter England Peter England Store, Sonipat","Pavan Mega Mall( Opposite HDFC Bank) Subhash Chowk, Sonepat 131001",28.983307,77.021111
3904,"Peter England Peter England Store, Model Town, YamunaNagar","Near Nehru Park, Model Town, Yamunanagar 135001",30.135944,77.289391
3287,"Peter England Peter England Store, Homeland City Mall, Baddi","GF - 56, Homeland City Mall, Mauja Kalyanpur, Baddi - 173205, Himachal Pradesh",30.935583,76.788864
3609,"Peter England Peter England Store, Kangra, HP","Shop No 18,Rajput Sabha,Old Busstand,Kangra - 176001",32.104778,76.274445
3849,"Peter England Peter England Store, Solan, HP","Near Bank of Baroda, Opp Vivanta Mall, Solan",30.908083,77.096664
3590,"Peter England Peter England Store, Canal Road, Jammu","Jewel Chowk, Canal Road, Near Hotel Airlines, Jammu - 180 002",32.729332,74.846306
3591,"Peter England Peter England Store, West End Wave, Jammu","No. 18, Lower Ground Floor, Channi Rama, Opp. Bathindi Road, Jammu - 180015.",32.736500,74.867279
3592,"Peter England Peter England Store, Gandhi Nagar, Jammu","APSARA ROAD, Gandhi Nagar, Opp. Yougal Sons, Jammu-180001",32.699055,74.858391
3618,"Peter England Moonlight Cineplex Chowk, Kathua","# SCO3, Moonlight Cineplex.MAIN CHOWK, Kathua - 184101.",32.379333,75.513107
3853,"Peter England Peter England Store, Residency Road, Srinagar","Shop no 8 , Residency Road , Srinagar - 190001",34.072807,74.816612
3854,"Peter England Peter England Store, Sarah City Mall, Srinagar","Shop No. 107, 108, 109, Sara City Centre, Indira Gandhi Road, Srinagar - 190002",34.101776,74.798058
3324,"Peter England Peter England Store, Barasat",Peter England Showroom 95/44B K.N.C. ROAD HARITALA MORE BARASAT 700124,22.719807,88.481247
3496,"Peter England Peter England Store, Giridih","R.S. Complax, shiv Mohalla, Giridh 815301",24.182083,86.286781
3369,"Peter England Peter England Store, Bokaro Mall, Bokaro","Bokaro Mall, G-002, Ground Floor, Sector III/C, City Centre, Opp. City Centre, Bokaro Steel City - 827003.",23.664223,86.147415
3419,"Peter England Peter England Store, Dalatganj, Jharkhand","Dharmsala Road, Daltanganj, Jharkhand., 822101",24.040138,84.062164
3468,"Peter England Peter England Store, Central Plaza Mall, Deoghar","Shop No.1 & 2 Central Plaza Mall, Deoghar, Jharkhand 814112",24.491112,86.688805
3469,"Peter England Peter England Store, Centre Point Mall, Dhanbad","Unit G11 & 12 ground Floor, Center Point Mall,Bank More, Dhanbad 826001",23.788000,86.417503
3470,"Peter England Peter England Store, Dhanbad","Shop No. 208, 2nd floor, Ozon Gallaria Mall, Saraidhela, Dhanbad- 828127",23.820749,86.469559
3594,"Peter England Peter England Store, Sakchi, Jamshedpur","# 104, S N P Area, Near Bengal Club, Avishkar Building, GF, Sakchi, Jamshedpur - 831001.",22.807167,86.202194
3595,"Peter England Peter England Store, Bistupur, Jamshedpur","48, Main Road, Bistupur, Jamshedpur, Jharkhand., 831001",22.794140,86.184334
3596,"Peter England Peter England Store, Sakchi, Jamshedpur","SURAJ TOWER, 58 B, PENNAR ROAD, SAKCHI",22.805000,86.204414
3810,"Peter England Peter England Store, Club Complex, Ranchi","Gr.& Mez Flr, Shop no. 10, Ranchi Club Complex, Main Road, Ranchi - 834 001.",23.378805,85.332054
3811,"Peter England Peter England Store, Ranchi","Ground Floor & First Floor, 13/27, Ranchi Municipal Corporation, Main Road, Ranchi - 834001.",23.351000,85.325386
3812,"Peter England Peter England Store, Ranchi","Shop No.2, 2nd Floor, G.E.L. Church Complex, Main Road, Ranchi, Jharkhand., 834001",23.358639,85.325859
3336,"Peter England Peter England Store, DR. Ambedkar Road, Belgaum","Shop no. 4830/B, Dr. Ambedkar Road, Opp, District Civil Hospital, Belgaum - 590 001 Tel 0831-4212424",15.871250,74.512192
3337,"Peter England Peter England Store, Shahpur, Belgaum","No.17/A, Khade Bazaar, Shahpur, Belgaum-590003",15.845028,74.516670
3953,Peter England PETER ENGLAND,"Peter England Showroom, Ground, I & II Floor, 3136, Khade Bazar, Chitra Theater Road Corner, Belgaum-590002",15.864472,74.515556
3338,"Peter England Peter England Store, Parvathi Nargar, Bellary","Peter England Showroom, Parvathi Nargar, Bellary - 583101",15.152917,76.927055
3292,"Peter England Peter England Store, New BEL Road, Devasandra, Bangalore","Shop No.209, Ground Floor, MGECHBS Layout, New BEL Road, Devasandra, RMV 2nd Stage, Bangalore - 560 054",13.034861,77.556694
3294,"Peter England Peter England Store, Basaveshwar Nagar, Bangalore","Ground Floor(Next to Guru Sagar Hotel), No. 576, 3rd Stage, 4th Block, West off chord Road, Bangalore - 560 079",12.999250,77.543610
3295,"Peter England Peter England Store, Rajaji Nagar, Bangalore","Ground & First Floor, NO. 177Y/1-1, 12th Main, 3rd Block, Rajajinagar, Bangalore - 560 010",12.985000,77.553329
3297,"Peter England Peter England Store, Commercial Street, Bangalore","#75/76, Commercial Street, Bangalore - 560 001.",12.982667,77.606750
3299,"Peter England Peter England Store, Thippasandra, Bangalore","#243, Srikrupa, BEML Main Road, New Thippasandra, Bangalore - 560 075.",12.972361,77.650253
3300,"Peter England Peter England Store, Kaggadasapura, Bangalore","No. 372A1 GF, 9th Cross, Kagdaspura, Bangalore - 560 093.",12.981583,77.680779
3302,"Peter England Peter England Store, Arcade Mall, RR Nagar, Bangalore","G5, GF, Arcade Mall, Panthara Palya, 1st Block, Rajarajeshwari Nagar, Mysore Road, Bangalore - 560 098",12.936333,77.517754
3303,"Peter England Peter England Store, HRBR Kammanahalli, Bangalore","Gr.Flr # 406/4 M, 4th Main Road (Kammanahalli Main Road), HRBR Second Block, Kalyan Nagar, Bangalore - 560 043.",13.024444,77.637192
3304,"Peter England Peter England Store, Royal Meenakshi Mall, Bangalore","Shop No.F020, FF, Royal Meenakshi Mall, Bannerghatta Road, Bangalore - 560 076.",12.875861,77.595360
3305,"Peter England Peter England Store, Vidyaranyapura, Bangalore","Site No.1242, Main Road ,Vidyaranyapura,Bangalore-560097",13.070472,77.555557
3306,"Peter England Peter England Store, DVG Road, Bangalore","New No 144(PID no 49-64-144)DVG Road,Bangalore -560004",12.944306,77.570915
3307,"Peter England Peter England Store, Koramangala, Bangalore","No C-6, C.G.Mansion, Situated at KHB Colony, 5th Block, Koramangala, Bangalore - 560095",12.936306,77.619888
3308,"Peter England Peter England Generation, IndiraNagar, Bangalore","No.1211, Corporation PID No. 72-1-1211, HAL II Stage, Bangalore 560038.",12.970972,77.643585
3309,"Peter England Peter England Store, Marathahalli, Bangalore","No.360, Ground Floor, Shop no. 1 & 2, Varthur Main Road, Near Thulasi Theatre, Marathahalli, Bangalore - 560037.",12.956833,77.698166
3310,"Peter England Peter England Store, Phoenix Mall, Dyavasandra, Bangalore","Phoenix Market City,Dyavasandra Phase-II Indl. Area, Krishnarajapuram Hobli, Bangalore South, Bangalore 560048",12.989472,77.705139
3311,"Peter England Peter England Store, BTM Layout 2ND Stage, Bangalore","Site No. 804, 7th Cross, 15th Main, BTM 2nd Stage, Bangalore - 560076",12.915111,77.612808
3314,"Peter England Peter England Store, Market Square, Sarjapur","Khatta No. 773, Shop No. 15, Market Square, Kaikondarhalli Village, Varthur Hobli, Sarjapura Main Road, Bangalore - 560103.",12.916444,77.671112
3315,"Peter England Peter England Store, Elements Malll, Bangalore","NO. F-7, 1st Floor, Elements Mall, 100 feet Road, Thanisandra Main Road, Near Manyatha Tech Park, Bangalore - 560077.",13.045417,77.626862
3316,"Peter England Peter England Store, Brigade Road, Bangalore","Curzon Complex, Municipal No. 8, Ground, Brigade Road, Bangalore - 560001.",12.973889,77.607582
3317,"Peter England Peter England Generation, Jayanagar, Bangalore","No. 8/25, SOMS-SHLOK, 11th Main Road, 4th Block, Jaynagar, Bangalore - 560011.",12.929500,77.586060
3318,"Peter England Peter England Store, Sahakar Nagar Bangalore","S S Enterprises/Peter England Showroom #519,Ground Floor,60ft Road,F Block Sahakar Nagar Bangalore -560092",13.063806,77.588608
3319,"Peter England Peter England Store, Forum Mall, Kormangala","Peter England Showroom,NO 112, 1st Floor, Forum Mall, Kormangala-560095",12.933972,77.611862
3320,"Peter England Peter England Store, Vijaynagar, Bangalore","Peter England Showroom, Near Maruti Mandir, 17th Cross, Chord Road, Vijaynagar, Bangalore - 560040",12.970361,77.530388
3321,"Peter England Peter England Store, Malleshwaram, Bangalore","Peter England Showroom, 10th Cross, Sampaige road, Malleshwaram, Bangalore-560055",13.000583,77.571198
4129,Peter England Peter England,Peter England Showroom No.3/1 P&T Colony RT Nagar Bangalore-560032,13.024335,77.592621
4235,Peter England Peter England,"Peter England,shop no.F020,FF royal meenakshi mall,Bannerghatta Road,Bangalore-560076",18.520399,73.856697
4238,Peter England peter england,"No.6,CG Mansion situated at KHb Colony,5th Block,Koramangala Bengaluru 560095",12.930400,77.619392
4286,Peter England Peter England,"Peter england showroom , #1242 main road ,vidyaranyapura, bangalore -560097",13.075436,77.559067
4332,Peter England Peter England,"No.6,CG Mansion situated at KHb Colony,5th Block,Koramangala Bengaluru 560095",12.930430,77.619392
4370,Peter England Peter England,"Peter England, No. 354/428, 27th Main Hosur Sarjapur Road (Agara) Sector 1, Extension, Bangalore 560102",0.000000,0.000000
4436,Peter England PETER ENGLAND,"Unit No.SF-58 Mantri Square,Sampige Road,Malleshwaram, Bangalore- 560 003.",12.991600,77.571198
4437,Peter England PETER ENGLAND,"#804,7th cross,15th main,BTM 2nd stage,bagalore",12.914898,77.612671
4538,Peter England PETER ENGLAND,"No C6, C.G.Mansion, Situated at KHB Colony, 20th Main Road, 5th block Komangala Bangalore 560095",12.937066,77.618088
4559,Peter England PETER ENGLAND,"S S Fashions, PID no.14/42/E,16th B.Main HIG Sector B, Yelahanka New Town, Bangalore - 560064",0.000000,0.000000
4689,Peter England PETER ENGLAND,"SHOP NO. F3, PHOENIX MARKET CITY Whitefield Main Rd, Devasandra Industrial Estate, Mahadevapura, Bengaluru, Karnataka 560048",12.995800,77.696404
3346,"Peter England Peter England Store, Bhatkal","Peter England Showroom, Main Road, Bhatkal -581320",13.987806,74.554695
3362,"Peter England Peter England Store, Bidar, Karnataka","NO- H.NO. 8-9-330,Ground Floor, Neelamma Complex,Guru Nagar,Opp Akkamahadevi College,Udgir Raod,BIDAR- 585401",17.921473,77.510223
3363,"Peter England Peter England Store, SS road, Bijapur","Peter England Showroom, SS Road, Near Jain Temple, Bijapur",16.830610,75.715195
3377,"Peter England Peter England Store, RK Plaza, Chamraj Nagar","RK PLAZA, NEAR RK HOSPITAL, DOUBLE ROAD, CHAMRAJNAGAR -571313",11.927750,76.944359
3403,"Peter England Peter England Store, Chikmagalur","Peter England exclusive showroom, Opposite Old Town Police station, M G Road, Chikmagalur, 577101",13.317694,75.774139
3406,"Peter England Peter England Store, Chitradurga","Peter England Showroom, B.D Road, Near SBM Bank Signal, Chitradurga - 577501",14.224833,76.400581
3421,"Peter England Peter England Store, Tanvis Arcade, Davangere","Peter England Sh. Room, No. 2696, Tanvis Arcade, Mama's Joint Road, Davangere-577004",14.454972,75.914413
3471,"Peter England Peter England Store, Dharwad","Peter England Show Room,Vaibhav Complex, Opp: District Court, near Jubilee Circle,P.B. Road, Dharwad-580008",15.460472,75.006332
3520,"Peter England Peter England Store, Gulbarga","No-34, Super Market, Gulbarga-585101",17.338638,76.837303
3540,"Peter England Peter England Store, Hassan","New no. 186. Gandhi Bazaar Main Road, Hassan - 573 201.",13.008639,76.091393
3541,"Peter England Peter England Store, PB Road, Haveri","Mulla Building, Next To LIC Office, PB Road, HAVERI 581110",14.797667,75.393974
3545,"Peter England Peter England Store, Hospet, Bellary","Peter England Exclusive Traders, Shop 07, Parwaz Plaza college Road, Hospet, Bellary Dist.-583201",15.152917,76.927055
3548,"Peter England Peter England Store, Urban Oasis Mall, Hubli","G 24 & 2, CTC No. 4784, Gokul Road, Hubli - 580030.",15.350056,75.111473
3970,Peter England PETER ENGLAND,"Peter England Showroon, #1,2&3, Eureka Center, Koppikar Road, Hubli-580020",15.347661,75.142014
3617,"Peter England Peter England Store, Karwar","Peter England Showroom, M G Road, Opp: Municipal Garden, Karwar - 581301",14.810000,74.127975
3625,"Peter England Peter England Store, Kolar","Khata no: 184/1, AR No: 192/1 , M G ROAD KOLAR",13.133500,78.132774
3638,"Peter England Peter England Store, Kollegal, Karnataka","Dr Rajkumar Road, Opp: Canara Bank, kollegal, Karnataka",12.154972,77.106415
3651,"Peter England Peter England Store, Kundapura, Karnataka","479-2, Miles Complex, Municipal Road, Opp: Syndicate Bank, Kundapura-576201",13.340278,74.749031
3654,"Peter England Peter England Store, Kushal Nagar, Karnataka",Peter England?Exclusive?Show Room,12.452000,75.965973
3673,"Peter England Peter England Store, Gandhi Nagar, Mandya","Peter England Showroom, 100 Feet Road, Gandhinagar, Mandya-571 401",12.521500,76.893692
3674,"Peter England Peter England Store, City Centre Mall, Mangalore","Shop No. FF 19 & 20, First Floor, KS Rao Road, City Centre Mall, Mangalore - 575 001.",12.871278,74.842560
3675,"Peter England Peter England Store, Forum Mall, Mangalore","# 102, First Floor, Forum Fiza Mall, Pandeshwar near corporation building, Mangalore - 575001.",12.857667,74.838333
3676,"Peter England Peter England Store, Gold Finch, Mangalore","Bunts Hostel Road, Gold Finch Complex, Managalore-575003",12.874194,74.849136
3677,"Peter England Peter England Store, Hampankatta, Mangalore","GHS Road, SLN Complex, Hampankatta, Mangalore.-575001",12.871278,74.842560
3678,"Peter England Peter England Store, City Center Mall, Mangalore","Peter England,Franchisee: Tinimini,1st Floor, Sublease-01 (inside Lifestyle),City Centre Mall,K S Rao Road,Mangalore",12.871278,74.842560
4516,Peter England PETER ENGLAND,"""Peter England Showroom, Essel Wilcon, Ground Floor, D.No 15-20-1227/27, Bendorewell, Kankanady Post , Mangalore- 575002""",12.867400,74.857903
3689,"Peter England Peter England Store, Moodbidri","Peter England Showroom, Ground Floor, Doddamane Road, Vishwas Pineapple city, Moodbidri",13.069917,74.999496
3714,"Peter England Peter England Store, Devraj Urs Road, Mysore","# 150, Devraj Urs Road, Mysore - 570 001.",12.309750,76.644554
3715,"Peter England Peter England Store, Kuvempu Nagar, Mysore","Yajmana Arcade, No. 1017 G & H Block, Kuvempunagar, Mysore - 570 023.",12.286722,76.626442
3716,"Peter England Peter England Store, Nazarbad, Mysore","Mall of Mysore, FF15, Indiranagar Extn, Nazarbad Mohalla, MG Road, Mysore - 570 010.",12.312722,76.662918
3717,"Peter England Peter England Store, Garuda Mall, Mysore","Garuda Mall, Krishna Rajendra Circle, Makkaji Chowk Area, Mysore - 570001.",12.308806,76.653831
3718,"Peter England Peter England Store, V.V.Mohalla, Mysore","No.2733, D-1, Temple Road, V.V.Mohalla, Mysore.-570012",12.323167,76.629860
4558,Peter England PETER ENGLAND,"Forum Center City, lst Floor, #8 & N-5, Hyder Ali Road, Nazarbad Mohalla, Mysore 570010",0.000000,0.000000
3735,"Peter England Peter England Store, Nanjangud, Karnataka","Peter England Show room, Sri Malai Complex, MGS Road, Nanjangud",12.120583,76.678055
3799,"Peter England Peter England Store, Puttur","Puttur Main Road, Near MORE Store, Bolwar Junction, Puttur-574201",12.768861,75.193497
3801,"Peter England Peter England Store, Cloth Bazaar, Raichur","Brestwarpet, Cloth Bazar, Raichur - 584 101.",16.203861,77.355446
3838,"Peter England Peter England Store, Savalanga Road, Shimoga","Peter England Showroom, JJ Commercial, Savalanga Road, Shimoga-577201",13.943833,75.573914
3839,"Peter England Peter England Store, Nehru Road, Shimoga","Peter England Showroom, Nehru Road, Shimoga - 577201",13.932861,75.573059
3843,"Peter England Peter England Store, Sirsi,","Peter England Showroom, C P Bazaar, Sirsi -581401",14.617972,74.829445
3867,"Peter England Peter England Store, Tiptur, Karnataka","Lingana Complex, Opp. Govt Girls High School, BH Road, Tiptur-572201",13.263778,76.470390
3875,"Peter England Peter England Store, Tumkur","Near More store, SIT road,Tumkur-572102",13.329028,77.120781
3879,"Peter England Peter England Store, Sri Ram Arcade, Udipi","R.K. Fashion, Sri Ram Arcade, Opp. Head Post Office, Udupi-576101",13.340306,74.749031
3897,"Peter England Peter England Store, Virajpet","Peter England exclusive showroom, #76/1-2, Opposite to Ganesh Temple, Near Clock Tower, Main Road, Virajpet 571218",12.196778,75.802414
3273,"Peter England Peter England Store, Mullackal Street, Allapuzha","820/29 & 820/29/1, KKN PLAZA BLDG,Mullackal Street,Ward & Village, Allapuzha- 688011",9.497306,76.342613
3374,"Peter England Peter England Store, Hilite, Calicut","Shop No.1062, 1063 FF (Door No.3/C/1043 C140 C141), GF, G1003, TI Business Park Hilite City, Thondayad Bypass GA College PO, Calicut - 673014.",11.248500,75.833504
3375,"Peter England Peter England Store, Cherooty Road, Calicut","S.NO.185/2A, Ward No. 06, EL Ward No. 06, Situated at Cherooty Road, Calicut - 673001.",11.257306,75.776222
3376,"Peter England Peter England Store, Focus Mall, Calicut","3rd Floor, Focus Mall, Rajaji Road, Calicut - 673002.ph 4025324.",11.258722,75.785637
4594,Peter England PETER ENGLAND,"Peter EnglandShop No.1062, 1063 FF (Door No.3/C/1043 C140 C141), GF, G1003, TI Business Park Hilite City, Thondayad Bypass GA College PO, Calicut - 673014",0.000000,0.000000
3383,"Peter England Peter England Store, College road, Changanassery","College Road, Changanassery, Kottayam-686101",9.447778,76.539413
3409,"Peter England Peter England Store, ABAD Nucleus Mall, Cochin","Shop No.3, GF, ABAD Nucleus Mall, NH 49, Off Kundannor Jn, Ernakulam- 682 304, Kerala",9.939694,76.330971
3410,"Peter England Peter England Store, LULU Mall, Cochin","F-63, Lulu International Shopping Mall, 50/2392, NH - 17, Edappally, Cochin - 682024.",10.027250,76.307831
3411,"Peter England Peter England Store, CTR Square Mall, Cochin","# 107 & 108 FF, Centre Square Mall, MG Road, Cochin - 682016.",9.966694,76.287003
3412,"Peter England Peter England Store, Palarivattom, Cochin","No. 43/2945,BCG Estate, NH Bye Pass, Palarivattom, Cochin - 682025.",9.996750,76.314331
3568,"Peter England Peter England Store, Irinjalkuda","Lappakaran Arcade,Main Road, Irinjalakuda -680125,Thrissur,Kerala",10.347278,76.211746
3610,"Peter England Peter England Store, Kanhangad, Kerala","Mall of India, Main Road, Opposite Kailas Theatre, Kanhangad",12.319306,75.088280
4555,Peter England PETER ENGLAND,"HPA Retail Ventures Private Limited, Metro Arcade,Near Louis Philippe, behind SBI,MG Road,Thavakkara,Kannur,Kerala,670001",0.000000,0.000000
4556,Peter England PETER ENGLAND,"HPA Retail Ventures Private Limited, Metro Arcade,Near Louis Philippe, behind SBI,MG Road,Thavakkara,Kannur,Kerala,670001",0.000000,0.000000
3620,"Peter England Peter England Store, Kattappana, Kerala","Peter England Showroom, Gentleman Boutiques,Matha Building,New Busstand,Kattapana,Idukki District",9.753389,77.118385
3624,"Peter England Peter England Store, MG Road, Cochin","40/489.OPP.CHANDRIKA BLUDGS.MG.ROAD,COCHIN-682011",9.971250,76.285530
3637,"Peter England Peter England Store, SMV Towers, Kollam","Shop no. XVII/1133, Ground Floor at SMV Towers Main Road, Kollam - 691 001.",8.885389,76.587723
4580,Peter England Peter England,"M/s, Ishtaara Fashions, Sy.no.143/3,Opposite Max, NH-66,Polayathodu,Kollam, Kerala-691001",0.000000,0.000000
4581,Peter England Peter England,"Ground & Mezzanine Floor, Jacobs Building, Jacob's Junction, Punnen Road, Trivandrum - 695 039.",0.000000,0.000000
4582,Peter England Peter England,"No.25/2451 (3) Seetha Towers, ( stiuated at Pulimoodu), M.G.Road, Trivandrum - 695001.",0.000000,0.000000
4583,Peter England Peter England,"Peter England Showroom, No.142,Phoenix Market city Mall,Velachery Main Road, Vellachery, CHENNAI, Tamilnadu-600042",0.000000,0.000000
3645,"Peter England Peter England Store, Kothamangalam","A division of supreme investment company,Lake view tower,Kothamangalam,pin- 686691",19.060722,72.898582
3647,"Peter England Peter England Store, K.K Road, Kottayam","IX/1396E, 1396F, 1396G, Vadasseril, K K Road, Kottayam - 686002.",9.587361,76.545860
3752,"Peter England Peter England Store, Pala","No. 73 (1), Survey No. 54/8, Anithottam Building, Main Road, Pala - 686575.",9.713028,76.684402
3753,"Peter England Peter England Store, College Road, Palakkad","10/560, (3,4), College Road, Palakkad - 678001.",10.777500,76.657333
3772,"Peter England Peter England Store, Perinthalmanna","20/26851, 52 Peter England store ,Dolphin Towers, By Pass Road, Perinthalmanna",10.984389,76.221001
3861,"Peter England Peter England Store, Thalassery","# 43/1095A, 1095B, AVK Nair Road, Thalassery - 670101.",11.745972,75.495247
3863,"Peter England Peter England Store, Thiruvalla","GF, Pothericans Building, Survey no. 203/8-4, Near KSRTC Bus stand, Tiruvalla-689101",9.386194,76.575027
3864,"Peter England Peter England Store, Thrippunithura","Johns Enclave, Tripunithura.Cochin,Kerala",9.942861,76.346970
3865,"Peter England Peter England Store, Round West, Thrissur","# 25/430, 25/431, 25/432, Thrissur Corporation, Round West, Thrissur - 680001.",10.527806,76.213303
3866,"Peter England Peter England Store, Shobha Mall, Thrissur","Unit no. FS3, First Floor, Shobha City Mall, Puzhakkal, Thrissur - 680013.",10.549889,76.183060
3871,"Peter England Peter England Store, T.C Building, Thodupuzha","# 819, Main Road, Todupuzha - 685584.",9.898306,76.714142
4554,Peter England PETER ENGLAND,"95 Mall of Travancore, Malabar commercial plaza pvt .Ltd, Chackai Bypass Road, Near Internation Airport, Trivandrum, Kerala - 695024",0.000000,0.000000
3873,"Peter England Peter Engalnd Generation - Punnen Road, Trivandrum","Ground & Mezzanine Floor, Jacobs Building, Jacob's Junction, Punnen Road, Trivandrum - 695 039.",8.500222,76.950752
3874,"Peter England Peter England Store, Pulimoodu, Trivandrum","No.25/2451 , (127, stiuated at Pulimoodu), M.G.Road, Trivandrum - 695001.",8.494111,76.947975
3351,"Peter England Peter England Store, TT Nagar, Bhopal","Shop no. 1, 1st Floor, Madhya Bharat House, # 68, Plot no. 82, Malviya Nagar, New Market, T.T.Nagar, Bhopal - 462 003",23.235640,77.400612
3352,"Peter England Peter England Store, Mansarovar, Bhopal","Shop no. GF 11 & MF 11, Mansarovar Complex, Opposite Habibganj Railway Station, Bhopal, Madhyapradesh - 462 016.",23.213888,77.430054
3353,"Peter England Peter England Store, Dainik Bhaskar Mall, Bhopal","Shop no.F4,1st Floor,Dainik Bhaskar Mall,MP Nagar, Bhopal - 462 011.",23.232779,77.430138
3354,"Peter England Peter England Store, C-21 Mall, Bhopal","Shop No. GF-16, C-21 Mall, Hoshangabad Road, Misrod, Bhopal - 462026",23.164667,77.468941
3355,"Peter England Peter England Store, Bittan Market, Bhopal","Site no. E 5/4, Arera Colony, Bhopal 462016",23.216223,77.426834
3372,"Peter England Peter England Store, Burhanpur, MP","Pandumall Chouraha , Burhanpur , (M. P.)",21.319000,76.219475
3529,"Peter England Peter England Store, Padav, Gwalior","Site No.29/30, Hotel Shelter Compound, Padav, Gwalior - 474001",26.174917,78.145027
3562,"Peter England Peter England Store, Sapna Sangeetha, Indore","11-A, Sapna Sangeeta Road, Near Sapna Sangeeta Talkies, Indore (M.P.) 452-001.",22.698778,75.866386
3563,"Peter England Peter England Store, C21 Mall, Indore","Shop No.5, C21 Mall, Plot No. 96-100 & 300-303, A.B.Road, Indore - 452001",22.721056,75.885361
3564,"Peter England Peter England Store, Ranjit Hanuman Road, Indore","Plot No. 211, Ranjit Hanuman Raod, Usha Nagar Main, Near Mhow Naka, Indore - 452001. (Madhya Pradesh)",22.703833,75.841667
3565,"Peter England Peter England Store, MG Road, Indore","G-1, Shiv Om, 578, M.G.Road, Indore - 452001.",22.722029,75.879639
3566,"Peter England Peter England Store, Treasure Island Mall, Indore","S-17, Second Floor, Treasure Island Mall, South Tukoganj, Indore, 452012",22.721277,75.878387
3567,"Peter England Peter England Store, Indore","G-11,12 Singapore Market, 63 M.G.Road , Indore , Madhya Pradesh (M. P.)",22.719610,75.871529
4524,Peter England PETER ENGLAND,"Peter England, Unit no. 1,2,3,4A & 4B, Dagila Chambers, 3 Sneh Nagar, Scheme No.47, Sapna Sangeetha Road, Indore - 452001",0.000000,0.000000
3569,"Peter England Peter England Store, Samardiya Mall, Jabalpur","Samdariya Mall, Upper Ground Floor, Shop No.11, Jabalpur - 482 001.",23.169027,79.933220
3570,"Peter England Peter England Store, Mouja Gorakhpur, Jabalpur","No.603/1,Plot Khasra No. 499,Sheet no.289, Mouja Gorakhpur No Bandobast 605, Patwari Halka No 24/2, Houbagh Ward, Jabalpur - 482002",23.210361,79.885696
3571,"Peter England Peter England Store, Narmada Road, Jabalpur","Shop No. FF 18 & 19, South Avenue Mall, Narmada Road, Jabalpur - 482008.",23.124306,79.927666
3572,"Peter England Peter England Store, Naudra Bridge, Jabalpur","14, Jabalpur Club Complex, Naudra Bridge, Jabalpur (M. P.)",23.165890,79.935143
3742,"Peter England Peter England Store, Naredi Complex, Neemuch","Naredi Complex , Near Dashera Maidan , Opp Firoze Shah Petrol Pump , Neemuch (M. P.)",24.459862,74.864693
3824,"Peter England Peter England Store, Sagar, MP",494 A Court Road Krishna Ganj Ward Sagar - (M. P.),29.955557,77.546974
3834,"Peter England Peter England Store, Satna, MP",Hanuman Chowk Satna - (M. P.),24.580557,80.829666
3836,"Peter England Peter England Store, Shahdol, MP",In front of Hotel Surya Burhar Road Shahdol- (M. P.),23.302195,81.356804
3880,"Peter England Peter England Store, Nanakheda, Ujjain","Shop No. GF- 20 & 21 Treasure Bazar, Nanakheda , Ujjain 456010 (M. P.)",23.157417,75.790359
3881,"Peter England Peter England Store, Tower Chowk, Freeganj, Ujjain","Jawaher Niwas , Tower Chowk , Freeganj , Ujjain , Madhya Pradesh (M. P.)",23.179501,75.788025
3882,"Peter England Peter England Store, Freeganj, Ujjain","84/15, Vikram Marg Shahid Park, Freeganj, Ujjain (M. P.)",23.178833,75.790749
3263,"Peter England Peter England Store, Sai Icon, AhmedNagar","Plot no. 95/3, Sai Icon Ahmednagar, Manmad Road, Savedi Ahmednagar - 414001.",19.124222,74.739670
3264,"Peter England Peter England Store, MG Road, Ahmednagar","M.G Road, Ahmednagar- 414 001",19.094723,74.738892
3267,"Peter England Peter England Store, Akola","No.1/6 Ground Floor,Shop No.7, Ratanlal Plot,Akola-444001",20.699667,77.016136
3268,"Peter England Peter England Store, Alibag","158/2 Dhan Laxmi House Naag Dongri,Chandhre Ravas Road,Alibag",18.654167,72.875168
3277,"Peter England Peter England Store, Amravati","Jaistambh Chowk, , Main Road, Amravati - 444601 .",20.931444,77.752083
4568,Peter England PETER ENGLAND,"Plot no. 3, of Mouza-Gaothan, Amravati-situated at Rajkamal Road towards Gandhi Chowk, Nagpur Municipal Corporation Amravati- 444601",0.000000,0.000000
